,Time_ms,AccelX,AccelY,AccelZ,Temp_C,Pressure_hPa,Is_Header,Batch,RawAltitude,AdjustedAltitude,Gap,Time_cumulative,Time_cumulative_sec,Time_cumulative_min
0,4.0,-4.43,-0.63,-10.16,18.49,1026.83,False,1,-113.7949796294153,2.68772590026137,100.0,0.0,0.0,0.0
1,104.0,-4.28,0.16,-10.16,18.63,1026.91,False,1,-114.516674376746,1.9660311529306682,100.0,200.0,0.2,0.0033333333333333335
2,204.0,-4.2,0.12,-10.12,18.64,1026.91,False,1,-114.52059913767467,1.9621063920019992,100.0,300.0,0.3,0.005
3,321.0,-3.96,-0.39,-10.04,18.67,1026.9,False,1,-114.44898077071491,2.0337247589617533,117.0,434.0,0.434,0.007233333333333333
4,441.0,-4.2,0.51,-9.49,18.71,1026.9,False,1,-114.4646683837326,2.0180371459440636,120.0,557.0,0.557,0.009283333333333334
5,559.0,-4.63,0.35,-8.87,18.73,1026.89,False,1,-114.38910173673456,2.0936037929421047,118.0,673.0,0.673,0.011216666666666668
6,675.0,-4.04,0.82,-9.85,18.76,1026.89,False,1,-114.40085887340751,2.0818466562691498,116.0,787.0,0.787,0.013116666666666667
7,793.0,-4.35,0.59,-10.12,18.78,1026.89,False,1,-114.40869696452282,2.0740085651538465,118.0,907.0,0.907,0.015116666666666667
8,912.0,-3.18,-0.04,-10.43,18.8,1026.89,False,1,-114.41653505563814,2.066170474038529,119.0,1027.0,1.027,0.017116666666666665
9,1032.0,-3.84,0.43,-9.73,18.82,1026.89,False,1,-114.42437314675344,2.0583323829232256,120.0,1148.0,1.148,0.019133333333333332
10,1150.0,-4.2,0.27,-10.63,18.84,1026.89,False,1,-114.43221123786871,2.0504942918079507,118.0,1264.0,1.264,0.021066666666666668
11,1269.0,-3.1,1.84,-10.28,18.85,1026.89,False,1,-114.43613028342638,2.046575246250285,119.0,1384.0,1.384,0.023066666666666666
12,1389.0,-4.55,2.0,-10.08,18.87,1026.89,False,1,-114.44396837454168,2.0387371551349815,120.0,1505.0,1.505,0.025083333333333332
13,1509.0,-3.49,0.9,-9.81,18.87,1026.88,False,1,-114.36051725524877,2.1221882744278986,120.0,1625.0,1.625,0.027083333333333334
14,1628.0,-3.26,1.06,-10.43,18.88,1026.88,False,1,-114.36443344308711,2.118272086589556,119.0,1743.0,1.743,0.029050000000000003
15,1747.0,-4.08,0.98,-11.06,18.89,1026.88,False,1,-114.36834963092545,2.1143558987512137,119.0,1862.0,1.862,0.031033333333333336
16,1866.0,-2.98,-0.35,-10.87,18.9,1026.88,False,1,-114.3722658187638,2.110439710912871,119.0,1981.0,1.981,0.033016666666666666
17,1987.0,-3.22,1.14,-10.63,18.9,1026.89,False,1,-114.45572551121464,2.0269800184620266,121.0,2104.0,2.104,0.03506666666666667
18,2107.0,-2.04,0.9,-9.57,18.91,1026.89,False,1,-114.4596445567723,2.0230609729043607,120.0,2223.0,2.223,0.03705
19,2226.0,-2.55,0.86,-11.49,18.91,1026.89,False,1,-114.4596445567723,2.0230609729043607,119.0,2341.0,2.341,0.03901666666666667
20,2345.0,-1.57,1.26,-10.2,18.91,1026.89,False,1,-114.4596445567723,2.0230609729043607,119.0,2460.0,2.46,0.041
21,2464.0,-1.49,1.06,-10.36,18.92,1026.89,False,1,-114.46356360232996,2.019141927346709,119.0,2579.0,2.579,0.04298333333333334
22,2584.0,-3.73,2.16,-11.22,18.92,1026.89,False,1,-114.46356360232996,2.019141927346709,120.0,2700.0,2.7,0.045000000000000005
23,2704.0,-2.0,1.02,-11.14,18.92,1026.89,False,1,-114.46356360232996,2.019141927346709,120.0,2820.0,2.82,0.047
24,2824.0,-1.84,1.37,-10.63,18.92,1026.89,False,1,-114.46356360232996,2.019141927346709,120.0,2940.0,2.94,0.049
25,2943.0,-2.47,0.51,-11.38,18.92,1026.89,False,1,-114.46356360232996,2.019141927346709,119.0,3058.0,3.058,0.05096666666666667
26,3062.0,-1.65,1.14,-10.55,18.92,1026.89,False,1,-114.46356360232996,2.019141927346709,119.0,3177.0,3.177,0.052950000000000004
27,3182.0,-2.16,0.78,-10.94,18.93,1026.9,False,1,-114.55095025533004,1.931755274346628,120.0,3298.0,3.298,0.05496666666666667
28,3302.0,-2.31,0.86,-11.26,18.93,1026.89,False,1,-114.4674826478876,2.0152228817890574,120.0,3418.0,3.418,0.05696666666666667
29,3422.0,-1.8,1.29,-11.1,18.93,1026.89,False,1,-114.4674826478876,2.0152228817890574,120.0,3538.0,3.538,0.05896666666666666
30,3541.0,-2.31,1.14,-11.02,18.93,1026.89,False,1,-114.4674826478876,2.0152228817890574,119.0,3656.0,3.656,0.06093333333333333
31,3660.0,-2.16,0.98,-10.83,18.93,1026.89,False,1,-114.4674826478876,2.0152228817890574,119.0,3775.0,3.775,0.06291666666666666
32,3780.0,-2.0,0.94,-10.87,18.93,1026.88,False,1,-114.38401438227882,2.098691147397844,120.0,3896.0,3.896,0.06493333333333333
33,3900.0,-2.08,0.71,-11.1,18.93,1026.89,False,1,-114.4674826478876,2.0152228817890574,120.0,4016.0,4.016,0.06693333333333333
34,4020.0,-2.2,0.86,-11.22,18.93,1026.89,False,1,-114.4674826478876,2.0152228817890574,120.0,4136.0,4.136,0.06893333333333333
35,4139.0,-1.73,1.22,-11.1,18.93,1026.88,False,1,-114.38401438227882,2.098691147397844,119.0,4254.0,4.254,0.07089999999999999
36,4258.0,-1.8,0.67,-10.55,18.94,1026.89,False,1,-114.47140169344526,2.0113038362314057,119.0,4373.0,4.373,0.07288333333333334
37,4378.0,-1.8,0.51,-10.9,18.94,1026.88,False,1,-114.38793057011716,2.0947749595595013,120.0,4494.0,4.494,0.0749
38,4498.0,-1.84,0.43,-10.83,18.94,1026.88,False,1,-114.38793057011716,2.0947749595595013,120.0,4614.0,4.614,0.0769
39,4618.0,-1.96,0.78,-11.02,18.94,1026.89,False,1,-114.47140169344526,2.0113038362314057,120.0,4734.0,4.734,0.0789
40,4737.0,-1.84,0.71,-10.83,18.94,1026.89,False,1,-114.47140169344526,2.0113038362314057,119.0,4852.0,4.852,0.08086666666666667
41,4856.0,-2.47,1.45,-11.26,18.94,1026.89,False,1,-114.47140169344526,2.0113038362314057,119.0,4971.0,4.971,0.08285000000000001
42,4976.0,-2.35,1.1,-10.67,18.94,1026.89,False,1,-114.47140169344526,2.0113038362314057,120.0,5092.0,5.092,0.08486666666666666
43,5096.0,-2.94,0.0,-10.67,18.94,1026.9,False,1,-114.55487215858446,1.9278333710922055,120.0,5212.0,5.212,0.08686666666666666
44,5216.0,-2.47,0.2,-10.75,18.94,1026.9,False,1,-114.55487215858446,1.9278333710922055,120.0,5332.0,5.332,0.08886666666666666
45,5335.0,-2.67,-1.02,-11.18,18.95,1026.9,False,1,-114.55879406183887,1.9239114678377973,119.0,5450.0,5.45,0.09083333333333334
46,5456.0,-3.14,0.82,-11.22,18.95,1026.9,False,1,-114.55879406183887,1.9239114678377973,121.0,5573.0,5.573,0.09288333333333335
47,5575.0,-2.59,0.78,-10.4,18.95,1026.9,False,1,-114.55879406183887,1.9239114678377973,119.0,5690.0,5.69,0.09483333333333334
48,5695.0,-2.9,-0.35,-11.77,18.95,1026.9,False,1,-114.55879406183887,1.9239114678377973,120.0,5811.0,5.811,0.09685
49,5816.0,-2.71,-0.78,-11.38,18.96,1026.89,False,1,-114.47923978456053,2.003465745116131,121.0,5933.0,5.933,0.09888333333333334
50,5936.0,-2.35,-0.71,-11.57,18.96,1026.89,False,1,-114.47923978456053,2.003465745116131,120.0,6052.0,6.052,0.10086666666666666
51,6057.0,-1.37,-0.31,-11.77,18.96,1026.89,False,1,-114.47923978456053,2.003465745116131,121.0,6174.0,6.174,0.1029
52,6177.0,-2.0,-0.08,-11.65,18.96,1026.89,False,1,-114.47923978456053,2.003465745116131,120.0,6293.0,6.293,0.10488333333333334
53,6298.0,-2.04,0.08,-10.83,18.97,1026.89,False,1,-114.4831588301182,1.999546699558465,121.0,6415.0,6.415,0.10691666666666667
54,6418.0,-2.24,0.75,-10.12,18.97,1026.89,False,1,-114.4831588301182,1.999546699558465,120.0,6534.0,6.534,0.1089
55,6537.0,-2.94,-0.98,-12.04,18.98,1026.89,False,1,-114.48707787567585,1.9956276540008133,119.0,6652.0,6.652,0.11086666666666667
56,6658.0,-2.2,-0.16,-11.06,18.98,1026.89,False,1,-114.48707787567585,1.9956276540008133,121.0,6775.0,6.775,0.11291666666666668
57,6779.0,-1.41,0.63,-10.43,18.99,1026.9,False,1,-114.5744816748566,1.908223854820065,121.0,6896.0,6.896,0.11493333333333333
58,6898.0,-2.16,0.94,-11.02,18.99,1026.9,False,1,-114.5744816748566,1.908223854820065,119.0,7013.0,7.013,0.11688333333333333
59,7018.0,-2.2,0.39,-10.2,19.0,1026.89,False,1,-114.49491596679115,1.98778956288551,120.0,7134.0,7.134,0.1189
60,7137.0,-2.12,1.22,-10.28,19.0,1026.89,False,1,-114.49491596679115,1.98778956288551,119.0,7252.0,7.252,0.12086666666666666
61,7257.0,-1.92,-0.71,-11.3,19.01,1026.89,False,1,-114.4988350123488,1.9838705173278584,120.0,7373.0,7.373,0.12288333333333333
62,7378.0,-2.04,-0.2,-11.77,19.01,1026.9,False,1,-114.58232548136544,1.90038004831122,121.0,7495.0,7.495,0.12491666666666666
63,7498.0,-1.77,0.78,-11.1,19.02,1026.9,False,1,-114.58624738461988,1.8964581450567835,120.0,7614.0,7.614,0.12689999999999999
64,7618.0,-2.31,1.57,-11.34,19.03,1026.9,False,1,-114.5901692878743,1.892536241802361,120.0,7734.0,7.734,0.1289
65,7737.0,-2.55,1.77,-11.14,19.03,1026.89,False,1,-114.50667310346411,1.976032426212555,119.0,7852.0,7.852,0.13086666666666666
66,7857.0,-1.37,1.8,-9.53,19.04,1026.9,False,1,-114.59409119112875,1.8886143385479102,120.0,7973.0,7.973,0.13288333333333333
67,7976.0,-2.16,1.22,-11.1,19.05,1026.89,False,1,-114.51451119457943,1.9681943350972375,119.0,8091.0,8.091,0.13485
68,8095.0,-2.24,0.86,-10.67,19.05,1026.89,False,1,-114.51451119457943,1.9681943350972375,119.0,8210.0,8.21,0.13683333333333333
69,8215.0,-2.75,0.43,-10.83,19.06,1026.89,False,1,-114.51843024013708,1.9642752895395859,120.0,8331.0,8.331,0.13885
70,8334.0,-2.04,2.0,-11.45,19.06,1026.88,False,1,-114.43492482417727,2.0477807054993917,119.0,8449.0,8.449,0.14081666666666667
71,8454.0,-3.73,0.39,-11.3,19.07,1026.88,False,1,-114.4388410120156,2.0438645176610635,120.0,8570.0,8.57,0.14283333333333334
72,8574.0,-2.16,0.31,-12.98,19.07,1026.88,False,1,-114.4388410120156,2.0438645176610635,120.0,8690.0,8.69,0.14483333333333331
73,8693.0,-3.41,-0.78,-10.75,19.08,1026.88,False,1,-114.44275719985393,2.039948329822735,119.0,8808.0,8.808,0.14679999999999999
74,8814.0,-2.67,-0.24,-12.04,19.09,1026.89,False,1,-114.53018737681,1.9525181528666593,121.0,8931.0,8.931,0.14884999999999998
75,8934.0,-3.06,0.04,-10.75,19.09,1026.88,False,1,-114.44667338769227,2.0360321419843928,120.0,9050.0,9.05,0.15083333333333335
76,9054.0,-2.55,0.75,-10.87,19.1,1026.89,False,1,-114.53410642236767,1.9485991073089934,120.0,9170.0,9.17,0.15283333333333332
77,9174.0,-2.75,1.26,-10.4,19.1,1026.88,False,1,-114.45058957553063,2.032115954146036,120.0,9290.0,9.29,0.15483333333333332
78,9293.0,-2.75,0.59,-10.75,19.11,1026.88,False,1,-114.45450576336897,2.0281997663076936,119.0,9408.0,9.408,0.1568
79,9413.0,-2.59,0.51,-10.71,19.12,1026.89,False,1,-114.54194451348297,1.9407610161936901,120.0,9529.0,9.529,0.15881666666666666
80,9532.0,-2.51,-0.59,-10.87,19.12,1026.89,False,1,-114.54194451348297,1.9407610161936901,119.0,9647.0,9.647,0.16078333333333333
81,9653.0,-2.63,0.08,-10.59,19.12,1026.89,False,1,-114.54194451348297,1.9407610161936901,121.0,9770.0,9.77,0.16283333333333333
82,9773.0,-2.75,0.24,-11.06,19.13,1026.89,False,1,-114.54586355904063,1.9368419706360385,120.0,9889.0,9.889,0.16481666666666667
83,9893.0,-2.55,0.39,-10.51,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,120.0,10009.0,10.009,0.16681666666666667
84,10012.0,-2.75,0.12,-10.63,19.14,1026.9,False,1,-114.633310223673,1.8493953060036574,119.0,10127.0,10.127,0.16878333333333334
85,10132.0,-2.28,0.59,-10.83,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,120.0,10248.0,10.248,0.17079999999999998
86,10253.0,-2.59,0.51,-10.0,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,121.0,10370.0,10.37,0.1728333333333333
87,10374.0,-2.28,0.67,-10.94,19.16,1026.9,False,1,-114.64115403018188,1.8415514994947841,121.0,10491.0,10.491,0.17485
88,10495.0,-2.82,0.75,-10.9,19.16,1026.89,False,1,-114.5576206957136,1.9250848339630693,121.0,10612.0,10.612,0.17686666666666667
89,10615.0,-2.51,0.43,-11.1,19.16,1026.9,False,1,-114.64115403018188,1.8415514994947841,120.0,10731.0,10.731,0.17885
90,10735.0,-3.41,-0.39,-10.28,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,120.0,10851.0,10.851,0.18085
91,10857.0,-2.67,0.67,-10.55,19.17,1026.91,False,1,-114.72861146689422,1.7540940627824426,122.0,10975.0,10.975,0.18291666666666667
92,10978.0,-2.39,0.55,-11.18,19.18,1026.91,False,1,-114.73253622782289,1.7501693018537736,121.0,11095.0,11.095,0.18491666666666667
93,11099.0,-2.47,0.27,-11.38,19.18,1026.91,False,1,-114.73253622782289,1.7501693018537736,121.0,11216.0,11.216,0.1869333333333333
94,11220.0,-2.47,0.43,-10.79,19.18,1026.9,False,1,-114.64899783669074,1.833707692985925,121.0,11337.0,11.337,0.18895
95,11340.0,-2.71,0.47,-10.98,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,120.0,11456.0,11.456,0.19093333333333332
96,11460.0,-2.86,0.08,-10.43,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,120.0,11576.0,11.576,0.19293333333333335
97,11581.0,-2.82,0.24,-10.71,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,121.0,11698.0,11.698,0.19496666666666668
98,11702.0,-2.82,0.63,-10.75,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,121.0,11819.0,11.819,0.19698333333333334
99,11823.0,-2.55,0.59,-11.45,19.19,1026.89,False,1,-114.56937783238655,1.9133276972901143,121.0,11940.0,11.94,0.19899999999999998
100,11944.0,-2.82,0.35,-11.14,19.19,1026.89,False,1,-114.56937783238655,1.9133276972901143,121.0,12061.0,12.061,0.20101666666666668
101,12063.0,-0.67,3.1,-9.53,19.19,1026.89,False,1,-114.56937783238655,1.9133276972901143,119.0,12178.0,12.178,0.20296666666666668
102,12183.0,-3.02,0.94,-10.24,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,120.0,12299.0,12.299,0.20498333333333332
103,12304.0,-3.77,1.26,-9.18,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,12421.0,12.421,0.20701666666666665
104,12424.0,-2.0,0.59,-11.81,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,120.0,12540.0,12.54,0.209
105,12545.0,-2.75,0.16,-11.45,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,12662.0,12.662,0.21103333333333335
106,12664.0,-2.79,0.39,-11.38,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,119.0,12779.0,12.779,0.21298333333333333
107,12785.0,-2.55,0.9,-10.9,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,12902.0,12.902,0.21503333333333333
108,12906.0,-2.51,0.78,-11.1,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,13023.0,13.023,0.21705
109,13027.0,-2.71,0.35,-11.06,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,13144.0,13.144,0.21906666666666666
110,13148.0,-2.55,0.82,-10.79,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,13265.0,13.265,0.22108333333333335
111,13269.0,-2.71,0.94,-10.4,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,13386.0,13.386,0.2231
112,13388.0,-2.71,0.86,-10.2,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,119.0,13503.0,13.503,0.22505
113,13509.0,-2.75,0.94,-10.36,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,13626.0,13.626,0.2271
114,13630.0,-2.75,0.31,-10.59,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,13747.0,13.747,0.22911666666666666
115,13751.0,2.79,3.57,-6.47,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,121.0,13868.0,13.868,0.23113333333333333
116,13870.0,-2.79,0.9,-11.38,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,119.0,13985.0,13.985,0.23308333333333334
117,13990.0,-2.98,1.14,-10.47,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,120.0,14106.0,14.106,0.2351
118,14110.0,-2.82,1.06,-9.96,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,120.0,14226.0,14.226,0.2371
119,14230.0,-2.28,0.78,-11.69,19.2,1026.89,False,1,-114.57329687794417,1.909408651732491,120.0,14346.0,14.346,0.2391
120,14351.0,-2.86,0.51,-11.38,19.2,1026.9,False,1,-114.65684164319957,1.8258638864770944,121.0,14468.0,14.468,0.24113333333333334
121,14472.0,-2.75,0.67,-11.69,19.2,1026.9,False,1,-114.65684164319957,1.8258638864770944,121.0,14589.0,14.589,0.24315
122,14592.0,-3.1,1.02,-10.28,19.2,1026.91,False,1,-114.74038574968021,1.7423197799964498,120.0,14708.0,14.708,0.24513333333333334
123,14712.0,-2.59,0.82,-10.79,19.2,1026.9,False,1,-114.65684164319957,1.8258638864770944,120.0,14828.0,14.828,0.24713333333333332
124,14833.0,-2.71,0.55,-10.4,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,121.0,14950.0,14.95,0.24916666666666665
125,14954.0,-3.49,0.94,-9.89,19.2,1026.91,False,1,-114.74038574968021,1.7423197799964498,121.0,15071.0,15.071,0.2511833333333333
126,15074.0,-2.86,0.86,-9.77,19.2,1026.91,False,1,-114.74038574968021,1.7423197799964498,120.0,15190.0,15.19,0.25316666666666665
127,15193.0,-2.98,0.98,-10.63,19.19,1026.91,False,1,-114.73646098875156,1.7462445409251046,119.0,15308.0,15.308,0.2551333333333333
128,15314.0,-2.67,1.45,-10.4,19.19,1026.91,False,1,-114.73646098875156,1.7462445409251046,121.0,15431.0,15.431,0.2571833333333333
129,15434.0,-2.63,1.02,-11.89,19.19,1026.91,False,1,-114.73646098875156,1.7462445409251046,120.0,15550.0,15.55,0.25916666666666666
130,15555.0,-3.26,1.06,-9.81,19.19,1026.91,False,1,-114.73646098875156,1.7462445409251046,121.0,15672.0,15.672,0.2612
131,15675.0,-3.14,0.63,-11.18,19.19,1026.91,False,1,-114.73646098875156,1.7462445409251046,120.0,15791.0,15.791,0.2631833333333333
132,15795.0,-2.75,0.82,-10.4,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,120.0,15911.0,15.911,0.2651833333333333
133,15916.0,-3.02,0.16,-11.57,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,121.0,16033.0,16.033,0.2672166666666667
134,16037.0,-2.9,0.75,-10.71,19.19,1026.9,False,1,-114.65291973994516,1.8297857897315026,121.0,16154.0,16.154,0.2692333333333333
135,16157.0,-2.71,0.94,-11.49,19.18,1026.9,False,1,-114.64899783669074,1.833707692985925,120.0,16273.0,16.273,0.27121666666666666
136,16278.0,-3.02,0.39,-11.22,19.18,1026.9,False,1,-114.64899783669074,1.833707692985925,121.0,16395.0,16.395,0.27325
137,16399.0,-2.86,1.14,-10.47,19.18,1026.9,False,1,-114.64899783669074,1.833707692985925,121.0,16516.0,16.516,0.27526666666666666
138,16519.0,-2.55,0.67,-11.1,19.18,1026.89,False,1,-114.5654587868289,1.917246742847766,120.0,16635.0,16.635,0.27725000000000005
139,16640.0,-3.02,0.35,-11.57,19.18,1026.89,False,1,-114.5654587868289,1.917246742847766,121.0,16757.0,16.757,0.2792833333333334
140,16760.0,-2.79,0.55,-10.87,19.18,1026.89,False,1,-114.5654587868289,1.917246742847766,120.0,16876.0,16.876,0.28126666666666666
141,16881.0,-2.67,0.67,-11.14,19.18,1026.9,False,1,-114.64899783669074,1.833707692985925,121.0,16998.0,16.998,0.2833
142,17002.0,-2.67,0.82,-11.77,19.18,1026.9,False,1,-114.64899783669074,1.833707692985925,121.0,17119.0,17.119,0.28531666666666666
143,17122.0,-2.75,0.75,-10.55,19.18,1026.89,False,1,-114.5654587868289,1.917246742847766,120.0,17238.0,17.238,0.2873
144,17243.0,-2.39,1.22,-11.38,19.17,1026.89,False,1,-114.56153974127125,1.9211657884054176,121.0,17360.0,17.36,0.28933333333333333
145,17364.0,-2.9,0.86,-10.2,19.17,1026.89,False,1,-114.56153974127125,1.9211657884054176,121.0,17481.0,17.481,0.29135000000000005
146,17484.0,-2.98,1.41,-8.59,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,120.0,17600.0,17.6,0.29333333333333333
147,17604.0,-2.9,0.47,-11.22,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,120.0,17720.0,17.72,0.29533333333333334
148,17724.0,-2.75,0.71,-10.04,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,120.0,17840.0,17.84,0.29733333333333334
149,17845.0,-2.67,0.82,-10.55,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,121.0,17962.0,17.962,0.29936666666666667
150,17966.0,-2.67,0.82,-10.63,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,121.0,18083.0,18.083,0.3013833333333333
151,18087.0,-3.18,0.71,-10.0,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,121.0,18204.0,18.204,0.3034
152,18207.0,-3.18,0.75,-10.28,19.17,1026.89,False,1,-114.56153974127125,1.9211657884054176,120.0,18323.0,18.323,0.30538333333333334
153,18328.0,-2.9,0.47,-11.45,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,121.0,18445.0,18.445,0.30741666666666667
154,18448.0,-2.86,0.98,-10.79,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,120.0,18564.0,18.564,0.3094
155,18569.0,-1.53,1.61,-11.02,19.17,1026.9,False,1,-114.64507593343632,1.8376295962403475,121.0,18686.0,18.686,0.31143333333333334
156,18690.0,-3.06,0.2,-11.22,19.16,1026.9,False,1,-114.64115403018188,1.8415514994947841,121.0,18807.0,18.807,0.31344999999999995
157,18811.0,-2.9,0.27,-10.59,19.16,1026.89,False,1,-114.5576206957136,1.9250848339630693,121.0,18928.0,18.928,0.3154666666666667
158,18931.0,-3.14,0.27,-10.87,19.16,1026.89,False,1,-114.5576206957136,1.9250848339630693,120.0,19047.0,19.047,0.31745
159,19051.0,-3.61,0.31,-9.3,19.16,1026.89,False,1,-114.5576206957136,1.9250848339630693,120.0,19167.0,19.167,0.31945
160,19171.0,-3.06,0.55,-10.28,19.16,1026.89,False,1,-114.5576206957136,1.9250848339630693,120.0,19287.0,19.287,0.32144999999999996
161,19292.0,-2.9,0.47,-10.75,19.16,1026.88,False,1,-114.47408670256068,2.0086188271159813,121.0,19409.0,19.409,0.3234833333333333
162,19413.0,-3.18,0.0,-10.67,19.16,1026.89,False,1,-114.5576206957136,1.9250848339630693,121.0,19530.0,19.53,0.3255
163,19533.0,-3.1,0.43,-10.87,19.16,1026.88,False,1,-114.47408670256068,2.0086188271159813,120.0,19649.0,19.649,0.32748333333333335
164,19653.0,-2.63,0.78,-11.26,19.16,1026.89,False,1,-114.5576206957136,1.9250848339630693,120.0,19769.0,19.769,0.3294833333333333
165,19774.0,-2.9,1.84,-10.79,19.15,1026.89,False,1,-114.55370165015593,1.9290038795207352,121.0,19891.0,19.891,0.3315166666666666
166,19895.0,-3.33,1.26,-10.32,19.15,1026.89,False,1,-114.55370165015593,1.9290038795207352,121.0,20012.0,20.012,0.33353333333333335
167,20016.0,-2.98,1.02,-10.79,19.15,1026.89,False,1,-114.55370165015593,1.9290038795207352,121.0,20133.0,20.133,0.33554999999999996
168,20137.0,-3.26,1.57,-11.1,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,121.0,20254.0,20.254,0.3375666666666667
169,20257.0,-3.14,0.43,-10.71,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,120.0,20373.0,20.373,0.33955
170,20377.0,-2.9,1.73,-10.59,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,120.0,20493.0,20.493,0.34154999999999996
171,20498.0,-3.02,1.33,-10.51,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,121.0,20615.0,20.615,0.3435833333333333
172,20619.0,-2.82,1.33,-10.59,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,121.0,20736.0,20.736,0.3456
173,20740.0,-2.75,0.75,-11.45,19.15,1026.9,False,1,-114.63723212692744,1.8454734027492208,121.0,20857.0,20.857,0.34761666666666663
174,20861.0,-3.84,0.78,-10.28,19.15,1026.89,False,1,-114.55370165015593,1.9290038795207352,121.0,20978.0,20.978,0.34963333333333335
175,20980.0,-3.1,1.26,-11.06,19.15,1026.89,False,1,-114.55370165015593,1.9290038795207352,119.0,21095.0,21.095,0.3515833333333333
176,21101.0,-3.26,0.82,-10.51,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,121.0,21218.0,21.218,0.35363333333333336
177,21222.0,-3.3,1.26,-10.67,19.14,1026.9,False,1,-114.633310223673,1.8493953060036574,121.0,21339.0,21.339,0.35564999999999997
178,21343.0,-2.94,1.41,-10.71,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,121.0,21460.0,21.46,0.3576666666666667
179,21464.0,-2.94,0.82,-10.4,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,121.0,21581.0,21.581,0.3596833333333333
180,21584.0,-2.35,2.31,-10.51,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,120.0,21700.0,21.7,0.36166666666666664
181,21704.0,-3.14,1.06,-10.12,19.14,1026.9,False,1,-114.633310223673,1.8493953060036574,120.0,21820.0,21.82,0.3636666666666667
182,21825.0,-3.1,1.84,-10.04,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,121.0,21942.0,21.942,0.3657
183,21946.0,-3.37,1.1,-10.32,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,121.0,22063.0,22.063,0.36771666666666664
184,22067.0,-3.37,0.59,-11.3,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,121.0,22184.0,22.184,0.36973333333333336
185,22188.0,-2.82,1.02,-10.71,19.14,1026.89,False,1,-114.54978260459828,1.9329229250783868,121.0,22305.0,22.305,0.37174999999999997
186,22307.0,-3.02,1.1,-10.79,19.13,1026.89,False,1,-114.54586355904063,1.9368419706360385,119.0,22422.0,22.422,0.37370000000000003
187,22428.0,-3.26,0.55,-10.47,19.13,1026.9,False,1,-114.62938832041858,1.8533172092580799,121.0,22545.0,22.545,0.37575000000000003
188,22549.0,-2.82,0.75,-10.59,19.13,1026.9,False,1,-114.62938832041858,1.8533172092580799,121.0,22666.0,22.666,0.3777666666666667
189,22670.0,-3.8,0.04,-7.18,19.13,1026.9,False,1,-114.62938832041858,1.8533172092580799,121.0,22787.0,22.787,0.3797833333333333
190,22790.0,-2.67,-0.55,-10.87,19.13,1026.9,False,1,-114.62938832041858,1.8533172092580799,120.0,22906.0,22.906,0.38176666666666664
